datetime,open,high,low,close,volume
2026-02-25,64060.0,69999.9,63910.1,67989.9,13545.47444884
2026-02-26,67990.0,68854.8,66500.0,67482.3,9433.78873257
2026-02-27,67482.3,68221.0,64924.0,65873.2,9981.81748036
2026-02-28,65873.2,67758.9,63020.1,66969.0,11051.8889713
2026-03-01,66969.1,68194.4,65051.5,65770.6,9624.61181245
2026-03-02,65771.2,70100.0,65276.0,68832.3,10811.20205391
2026-03-03,68832.2,69250.0,66149.5,68332.0,10751.03330411
2026-03-04,68332.0,74096.0,67401.1,72678.3,16901.02384564
2026-03-05,72678.4,73559.7,70644.5,70884.4,10964.36658461
2026-03-06,70886.0,71419.3,67745.2,68117.1,11138.35592349
2026-03-07,68116.6,68544.8,66919.1,67263.0,4458.74645746
2026-03-08,67263.1,68195.4,65616.3,65973.2,5341.68933315
2026-03-09,65973.2,69522.0,65833.3,68423.3,11272.1643625
2026-03-10,68423.2,71782.3,68389.9,69950.0,9567.93633383
2026-03-11,69950.0,71320.0,68977.4,70194.8,6507.11590557
2026-03-12,70194.8,70800.0,69210.7,70525.0,6166.30564763
2026-03-13,70525.1,73893.0,70389.0,70931.1,9488.56041461
2026-03-14,70931.0,71305.2,70320.0,71213.5,3005.52976524
2026-03-15,71213.5,73195.9,70857.0,72806.8,3818.85596405
2026-03-16,72806.9,74934.7,72268.3,74883.5,8939.47877565
2026-03-17,74883.6,76011.8,73389.0,73904.2,7711.4484215
2026-03-18,73904.3,74668.6,70500.0,71253.1,7533.38053923
2026-03-19,71253.1,71618.0,68796.3,69923.7,7331.20585428
2026-03-20,69923.7,71366.0,69393.5,70515.7,5670.28010951
2026-03-21,70515.6,71100.0,68555.0,68921.1,3290.10397182
2026-03-22,68921.1,69584.8,67360.1,67860.1,4774.15793079
2026-03-23,67860.1,71809.4,67452.4,70900.0,10569.06173019
2026-03-24,70900.0,71400.0,68924.0,70557.5,6869.95982992
2026-03-25,70557.5,72012.0,70414.1,71334.9,5943.66968273
2026-03-26,71334.9,71440.9,68153.3,68827.2,6581.53238138
2026-03-27,68827.2,69185.6,68534.8,68911.1,345.14491422
